id;rooms;address;price;lat;lon;canton;url
518;4;La Chaux-de-Fonds, Rue du Bois-Noir 74-76-78;820;47.0913872;6.8042751;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/bz-immobilier-824/00198-unobstructed-view-loggia-rue-bois-noir-74-76-78-chaux-fonds-640833
519;3.5;Neuchâtel, Rue Paul-Bouvier 3;1470;47.0043664;6.9570063;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/livit-ag-real-estate-management-675/ideal-for-family-1146273
520;4;Neuchâtel, Rue de l'Ecluse 61;1250;46.9922168;6.9218108;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/naef-immobilier-neuchatel-115/renovated-4-room-apartment-in-the-city-center-1223014
521;3;Travers, Rue de la Gare 3;700;46.9408739;6.6753728;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/travers/reysus-gerance-1551/gare-3-in-travers-3-rooms-on-the-1st-floor-1370566
522;1.5;Neuchâtel, Rue Arnold-Guyot 1;920;46.9952146;6.9236938;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/helvetia-assurances-gerance-imobiliere-neuchatel-1223/your-new-home-makes-getting-around-easier-1376326
523;5;Le Locle, Le Corbusier 9;618;47.0507001;6.7411786;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/peruccio-gerance-1335/5-room-apartment-corbusier-9-locle-377542
524;4;Fontainemelon, Rue de la Côte 11;980;47.0561392;6.8854108;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/fontainemelon/the-swatch-group-immeubles-632/4-room-apartment-1311430
525;4;2400 Le Locle, Contact agency for the address;950;47.0557579;6.7528734;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/betterhomes-schweiz-ag-611/3-net-rent-times-offered-1385062
526;3;Le Locle, France 4;700;47.0628921;6.7449286;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/bolliger-immobilier-111/beautiful-and-large-apartment-with-cachet-883750
527;5.5;Les Geneveys-sur-Coffrane, Crêt 1;1560;47.0150960;6.8532170;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/les-geneveys-coffrane/gerance-cpcn-2497/55-room-apartment-fully-renovated-1387078
528;3.5;Neuchâtel, Brévards 16-Ls-d'Orléans 41,NE;1600;46.9913494;6.9137976;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/the-swatch-group-immeubles-632/magnificent-3-room-apartment-close-to-the-city-center-1317862
529;3;La Chaux-de-Fonds, Rue de l'Hôtel-de-Ville 42;770;47.1001658;6.8346675;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/michel-wolf-1108/beautiful-3-room-apartments-in-chaux-fonds-1332550
530;4;La Chaux-de-Fonds, Commerce 17;971;47.1199662;6.8460884;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/gerance-charles-berset-136/01924-4-room-apartment-commerce-17-chaux-fonds-1262182
531;3.5;Neuchâtel, rue de Caselle 2;1310;46.9867143;6.9008588;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/service-gerance-logement-ville-neuchatel-2648/renovated-35-room-apartment-on-the-ground-floor-1349638
532;4;Cernier, Impasse des Saules 2;1360;47.0610990;6.9072717;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/cernier/patrimoine-gerance-125/45-room-apartment-with-balcony-1354438
533;5.5;2074 Marin-Epagnier, Contact agency for the address;2180;47.0099932;7.0028226;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/marin-epagnier/properti-ag-2229/charming-55-room-apartment-in-quiet-area-1355014
534;4.5;La Chaux-de-Fonds, Les Cornes-Morel 22;1100;47.1063034;6.8400729;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/fidimmobil-118/for-rent-duplex-two-level-2300-chaux-fonds-f570704-1284838
535;4.5;Cormondrèche, Rue du Bas 6c;2600;46.9799332;6.8707511;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/cormondreche/optigestion-services-immobiliers-126/magnificent-45-room-triplex-1364171
536;3;Couvet, Rue du Progrès 17;890;46.9224405;6.6276986;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/couvet/naef-immobilier-neuchatel-115/logement-moderne-situe-joli-quartier-calme-verdoyant-1301771
537;3.5;La Chaux-de-Fonds, Joux-Derrière 38;1400;47.1255341;6.8188163;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/bolliger-immobilier-111/magnificent-furnished-accommodation-in-the-countryside-1375499
538;2.5;Neuchâtel, Rue de l'Ecluse 30;1200;46.9929006;6.9260013;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/fidimmobil-118/for-rent-apartment-2000-neuchatel-e740401-1311275
539;2.5;Neuchâtel, Rue de la Dîme 60;1050;47.0096080;6.9652362;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/naef-immobilier-neuchatel-115/appartement-25-pieces-rue-dime-1387787
540;4.5;Boudry, Rue Louis-Favre 40;1400;46.9489512;6.8356709;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/boudry/patrimoine-gerance-125/45-room-apartment-with-character-and-comfort-1389707
541;2.5;La Chaux-de-Fonds, Rue de la Charrière 89;915;47.1133021;6.8381909;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/patrimoine-gerance-125/renovated-25-room-apartments-1391339
542;3;La Chaux-de-Fonds, Rue des Sorbiers 25;1190;47.1078763;6.8279831;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/naef-immobilier-chaux-fonds-121/appartement-3-pieces-1er-etage-1221168
543;3;Le Locle, Rue du Tertre 4;870;47.0495727;6.7391008;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/py-gerance-2884/30-room-apartment-on-the-3rd-floor-1380720
544;1;Chézard-St-Martin, Grand-Rue 4;625;47.0614456;6.9161142;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chezard-st-martin/regie-immobiliere-jouval-113/charming-studio-in-val-ruz-1382160
545;3;La Chaux-de-Fonds, Eclair 8a;870;47.0932525;6.8070080;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/bolliger-immobilier-111/-1326576
546;4;Coffrane, Chemin de la Dîme 3;995;47.0092340;6.8611674;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/coffrane/ribaux-von-kessel-services-immobiliers-117/apartment-in-coffrane-1188336
547;3.5;La Chaux-de-Fonds, Numa-Droz 1;1270;47.1062190;6.8303281;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/bolliger-immobilier-111/magnificent-new-attic-accommodation-1332720
548;2.5;Le Locle, Rue Girardet 19;710;47.0636867;6.7617167;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/bolliger-immobilier-111/25-room-apartment-with-balcony-1335600
549;3.5;La Chaux-de-Fonds, Avenue Léopold-Robert 114;1060;47.0965862;6.8190542;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/service-batiments-logement-1982/protected-apartment-with-framework-leopold-robert-114-pagode-1st-floor-west-35-rooms-1343856
550;3.5;Neuchâtel, Faubourg de l'Hôpital 33;2010;46.9946944;6.9347376;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/wincasa-siege-602/superb-location-modern-35-room-on-the-ground-floor-1063536
551;5;Neuchâtel, Rue des Battieux 1-3-5-7;1800;46.9826283;6.9026981;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/naef-immobilier-neuchatel-115/beautiful-5-room-apartment-fully-renovated-in-neuchatel-1363381
552;4;La Chaux-de-Fonds, Rue du Puits 25;1200;47.1065908;6.8334204;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/bolliger-immobilier-111/beautiful-bright-accommodation-for-rent-1298389
553;3;Le Locle, Avenue du Collège 6B;800;47.0601656;6.7560496;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/hypoimmo-950/fully-renovated-3-room-apartment-1371061
554;4.5;Le Landeron, Les Condémines 18;1420;47.0570614;7.0702523;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/landeron/regie-immobiliere-jouval-113/opportunity-not-to-be-missed-fantastic-45-room-apartment-with-balcony-in-landeron-1305397
555;4.5;La Chaux-de-Fonds, Rue du Doubs 147;1275;47.1011023;6.8193741;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/py-gerance-2884/45-room-apartment-on-the-2nd-floor-1380757
556;3;Neuchâtel, Rue de l'Ecluse 36D;1508;46.9930395;6.9246697;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/fidimmobil-118/for-rent-apartment-2000-neuchatel-e748301-1311637
557;4.5;Hauterive NE, Marnière 51;1290;47.0165941;6.9741372;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/hauterive-ne/fidimmobil-118/for-rent-apartment-2068-hauterive-ne-b870202-1388245
558;2.5;Neuchâtel, Fbg du Lac 35;1225;46.9938083;6.9357079;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/wincasa-siege-602/25-room-apartment-in-the-center-of-neuchatel-free-deposit-1388437
559;3;2416 Les Brenets, Contact agency for the address;1190;47.0683237;6.7046431;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/les-brenets/betterhomes-schweiz-ag-611/modern-stunning-mountain-views-1389301
560;5;Neuchâtel, Avenue des Alpes 28;1830;46.9921669;6.9141684;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/gpc-gerance-ppe-courtage-1582/avenue-alpes-28-neuchatel-1183765
561;3;La Chaux-de-Fonds, Rue de l'Eclair 16;880;47.0926339;6.8058823;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/service-batiments-logement-1982/rue-l39eclair-16-apartment-4th-floor-west-1336885
562;3.5;La Chaux-de-Fonds, Rue de la Paix 74;950;47.1006358;6.8221744;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/espace-habitat-1727/nice-35-room-apartment-with-living-room-fireplace-1208725
563;4;Neuchâtel, Avenue des Portes-Rouges 139;1566;47.0037085;6.9541560;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/naef-immobilier-neuchatel-115/appartement-proche-toutes-les-commodites-centre-ville-1367834
564;4.5;Couvet, Rue du Clos Guyenet 2;1520;46.9208842;6.6348560;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/couvet/bolliger-immobilier-111/45-rooms-with-balcony-and-garage-1376954
565;4;Neuchâtel, Sablons 22;1850;46.9953133;6.9302486;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/regie-immobiliere-jouval-113/splendid-bright-40-room-apartment-in-the-heart-of-neuchatel-1382042
566;5.5;2000 Neuchâtel, Contact agency for the address;1750;47.0020085;6.9378845;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/properti-ag-2229/bright-and-charming-duplex-apartment-in-neuchatel-1383674
567;1.5;Colombier NE, Rue Haute 29;950;46.9649162;6.8580840;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/colombier-ne/reysus-gerance-1551/haute-29-in-colombier-studio-no-16-in-the-center-of-the-village-1389722
568;2.5;La Chaux-de-Fonds, Avenue Léopold-Robert 145b;1025;47.0951723;6.8177856;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/pro-immob-119/for-rent-apartment-2300-chaux-fonds-19080200006-1319450
569;5.5;La Chaux-de-Fonds, Rue de la Charrière 4;1120;47.1069629;6.8311925;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/naef-immobilier-chaux-fonds-121/55-pieces-cuisine-agencee-1259354
570;2.5;La Chaux-de-Fonds, Rue de la Charrière 89;915;47.1133021;6.8381909;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/patrimoine-gerance-125/spacious-and-renovated-25-room-apartments-1331258
571;2;Neuchâtel, Rue Louis-Bourguet 17;1500;47.0042644;6.9540503;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/ribaux-von-kessel-services-immobiliers-117/apartment-in-neuchatel-with-neighborhood-view-1259834
572;2;La Chaux-de-Fonds, Croix - Fédérale 27c;700;47.1074223;6.8429821;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/wincasa-siege-602/rental-with-free-deposit-1195802
573;4.5;Le Locle, Rue Girardet 23;880;47.0634684;6.7613114;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/bolliger-immobilier-111/45-room-apartment-with-balcony-1339418
574;4;Coffrane, Chemin de la Dîme 3;1020;47.0092340;6.8611674;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/coffrane/ribaux-von-kessel-services-immobiliers-117/apartment-in-coffrane-1200794
575;3.5;La Chaux-de-Fonds, Rue du Progrès 2;1170;47.1070930;6.8297180;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/pro-immob-119/for-rent-apartment-2300-chaux-fonds-19420100301-1355642
576;3;Les Brenets, Rue du Lac 14;1190;47.0677980;6.7037834;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/les-brenets/naef-immobilier-chaux-fonds-121/appartement-3-pieces-immeuble-vaste-jardin-commun-1143674
577;4;Peseux, Place de la Fontaine 1;1310;46.9873717;6.8895853;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/peseux/naef-immobilier-neuchatel-115/4-room-duplex-apartment-in-the-center-of-peseux-1223007
578;2.5;Le Locle, Envers 45;775;47.0563617;6.7492357;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/gerance-charles-berset-136/03160-2-room-apartment-envers-45-locle-722079
579;2.5;Le Locle, Marie-Anne-Calame 2;620;47.0596073;6.7513660;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/hypoimmo-950/25-room-apartment-in-the-city-center-1384863
580;4.5;La Chaux-de-Fonds, Crêtets 80;1200;47.0952607;6.8233098;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/gerance-charles-berset-136/00153-4-room-apartment-cretets-80-chaux-fonds-1385631
581;3.5;Neuchâtel, Rue de l'Eglise 4;1593;46.9948276;6.9425888;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/naef-immobilier-neuchatel-115/appartement-1314591
582;3.5;La Chaux-de-Fonds, Rue du Locle 3A;1050;47.0932441;6.8146844;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/michel-wolf-1108/beautiful-35-room-apartment-in-chaux-fonds-1387071
583;6.5;Les Planchettes, Sur le Ring 60;1850;47.1117490;6.7823015;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/les-planchettes/hypoimmo-950/exceptional-65-room-duplex-apartment-with-veranda-and-garage-1367716
584;3;Areuse, Chemin des Isles 2;1155;46.9540432;6.8526872;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/areuse/littoral-gerance-127/3-room-apartment-on-the-1st-floor-1238020
585;2;La Chaux-de-Fonds, Arêtes 9;820;47.0994484;6.8364930;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/bolliger-immobilier-111/nice-accommodation-quiet-area-883684
586;2.5;La Chaux-de-Fonds, Rue Combe-Grieurin 39A;750;47.1012974;6.8175810;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/patrimoine-gerance-125/spacious-with-unobstructed-city-views-25-room-apartment-1391812
587;5.5;Hauterive NE, Marnière 57;1690;47.0172771;6.9748372;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/hauterive-ne/regie-immobiliere-jouval-113/magnificent-55-room-apartment-with-balcony-and-lake-view-in-hauterive-1325764
588;3.5;2300 La Chaux-de-Fonds, Contact agency for the address;970;47.1137253;6.8381493;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/isabelle-cornu-pehlivanlar-1892/spacious-35-rooms-682372
589;2;La Chaux-de-Fonds, Combe-Grieurin 37b;770;47.1013969;6.8177006;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/fidimmobil-118/for-rent-apartment-2300-chaux-fonds-e810002-629092
590;3.5;La Chaux-de-Fonds, Rue des Vieux-Patriotes 51;1110;47.0906533;6.8233032;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/patrimoine-gerance-125/renovated-35-room-apartment-with-balcony-1354468
591;2.5;Neuchâtel, Fbg du Lac 35;1195;46.9938083;6.9357079;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/wincasa-siege-602/modern-25-room-apartment-ideal-location-free-deposit-1362857
592;3;Neuchâtel, Grise-Pierre 5;1190;46.9851808;6.9084562;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/regie-immobiliere-jouval-113/splendid-30-room-apartment-near-the-lake-in-neuchatel-1380137
593;4;Fontainemelon, Rue de la Côte 15;1200;47.0556867;6.8850553;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/fontainemelon/the-swatch-group-immeubles-632/4-room-apartment-on-the-2nd-floor-1097321
594;3;La Chaux-de-Fonds, Neuve 6;1030;47.1036671;6.8311864;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/fidimmobil-118/for-rent-apartment-2300-chaux-fonds-a780102-1177385
595;3;La Chaux-de-Fonds, Jardinière 81;900;47.0998740;6.8222490;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/gerance-charles-berset-136/00475-3-room-apartment-jardiniere-81-chaux-fonds-33641
596;3.5;La Chaux-de-Fonds, Numa Droz 196;820;47.0951954;6.8122279;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/fidimmobil-118/for-rent-apartment-2300-chaux-fonds-h100101-1051049
597;4.5;Neuchâtel, Grand-Rue 10;2200;46.9922929;6.9290754;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/ribaux-von-kessel-services-immobiliers-117/apartment-in-neuchatel-with-city-view-1338473
598;1;La Chaux-de-Fonds, Parc 71;630;47.1001675;6.8233713;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/fidimmobil-118/for-rent-studio-2300-chaux-fonds-g95-423785
599;3.5;Cortaillod, Murgiers 7;1290;46.9435029;6.8416635;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/cortaillod/naef-immobilier-neuchatel-115/appartement-1357961
600;4;Les Geneveys-sur-Coffrane, Rue des Prés 7;1120;47.0150960;6.8532170;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/les-geneveys-coffrane/ribaux-von-kessel-services-immobiliers-117/apartment-in-les-geneveys-coffrane-1298094
601;4;Coffrane, Chemin de la Dîme 3;1035;47.0092340;6.8611674;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/coffrane/ribaux-von-kessel-services-immobiliers-117/apartment-in-coffrane-1230222
602;4.5;La Chaux-de-Fonds, Rue du Cygne 8;3500;47.1015654;6.8264151;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/coucouco-2484/superb-furnished-apartment-in-the-city-center-1091310
603;3;Le Locle, France 29;600;47.0564769;6.7468693;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/peruccio-gerance-1335/3-room-apartment-france-29-locle-377550
604;2;Le Locle, Rue des Jeanneret 37;540;47.0514508;6.7406778;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/gerance-cpcn-2497/completely-renovated-2-room-apartment-with-balcony-1383246
605;4;Neuchâtel, Chemin de la Favarge 2;1225;47.0051212;6.9609413;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/ribaux-von-kessel-services-immobiliers-117/apartment-in-neuchatel-with-view-of-the-lake-and-the-alps-1246830
606;3;Neuchâtel, Serroue 3;1180;46.9902920;6.9032386;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/offidus-regie-immobiliere-124/00932-3-room-apartment-serroue-3-neuchatel-1042542
607;3;La Chaux-de-Fonds, Temple-Allemand 97;800;47.1016322;6.8209212;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/gerance-charles-berset-136/01182-spacious-apartment-temple-allemand-97-chaux-fonds-47022
608;5.5;La Chaux-de-Fonds, Rue de l'Hôtel-de-Ville 19;1060;47.1019601;6.8341380;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/hypoimmo-950/large-and-beautiful-55-room-apartment-1343406
609;2;Le Locle, Bellevue 25;760;47.0580692;6.7456813;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/naef-immobilier-chaux-fonds-121/appartement-1202574
610;3;La Chaux-de-Fonds, Rue du Tertre 7;850;47.0973328;6.8131833;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/service-batiments-logement-1982/rue-tertre-7-2nd-east-apartment-916878
611;3.5;La Chaux-de-Fonds, Vieux-Patriotes 48;930;47.0908888;6.8229144;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/fidimmobil-118/for-rent-apartment-2300-chaux-fonds-c230403-1092883
612;4.5;2016 Cortaillod, Contact agency for the address;2600;46.9415570;6.8466843;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/cortaillod/immoglobe-sarl-2099/magnificent-45-room-apartment-cortaillod-lake-view-1385011
613;3.5;La Chaux-de-Fonds, Av. L.-Robert 118;785;47.1194356;6.8465929;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/bolliger-immobilier-111/apartment-ideally-located-near-the-city-center-883699
614;3;La Chaux-de-Fonds, Eclair 8a;800;47.0932981;6.8069809;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/bolliger-immobilier-111/3-room-apartment-with-balcony-1102867
615;3;La Chaux-de-Fonds, Serre 49;810;47.1011094;6.8260003;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/gerance-charles-berset-136/04592-3-room-apartment-serre-49-chaux-fonds-977971
616;1;La Chaux-de-Fonds, Jaquet-Droz 12;630;47.1019182;6.8298961;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/naef-immobilier-chaux-fonds-121/appartement-1268467
617;3;La Chaux-de-Fonds, Fritz-Courvoisier 24;850;47.1039815;6.8351279;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/fidimmobil-118/for-rent-apartment-2300-chaux-fonds-a290750-1199155
618;4;La Chaux-de-Fonds, Rue du Locle 38;1270;47.0914207;6.8101210;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/naef-immobilier-chaux-fonds-121/appartement-1273939
619;1;Neuchâtel, Ecluse 10;870;46.9923579;6.9225010;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/ribaux-von-kessel-services-immobiliers-117/apartment-in-neuchatel-with-urban-view-281779
620;3.5;Cornaux NE, Rue du Vignoble 66;1150;47.0352931;7.0130340;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/cornaux-ne/gerance-cpcn-2497/35-room-apartment-on-the-1st-floor-with-balcony-1361587
621;3.5;Cormondrèche, Beauregard 60;1950;46.9824461;6.8774750;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/cormondreche/rt-immo-712/35-room-apartment-with-view-of-the-alps-1222808
622;3.5;Neuchâtel, Oratoire 3 - Raffinerie 4;1682;46.9930396;6.9287057;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/bolliger-immobilier-111/magnificent-accommodation-for-rent-in-the-center-1297016
623;3.5;Boudry, Cèdres 4;900;46.9539892;6.8321308;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/boudry/naef-immobilier-neuchatel-115/spacieux-appartement-situe-quartier-calme-verdoyant-1245560
624;4;La Chaux-de-Fonds, Rue des Crêtets 141;1085;47.0895921;6.8150852;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/wincasa-siege-602/rental-with-free-deposit-389624
625;4;La Chaux-de-Fonds, Rue du Manège 19;1250;47.1005058;6.8325988;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/service-batiments-logement-1982/exceptional-building-rue-manege-19-apartment-on-the-2nd-north-east-duplex-936093
626;4.5;La Chaux-de-Fonds, Route de l'Orée-du-Bois 11;1560;47.0956132;6.8458082;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/pro-immob-119/for-rent-apartment-2300-chaux-fonds-19370100202-1367037
627;3.5;Le Locle, Crêt-Vaillant 27;1050;47.0602537;6.7518544;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/hypoimmo-950/35-room-duplex-on-the-ground-floor-with-two-shower-rooms-1313757
628;3.5;Cortaillod, Landions 6;1288;46.9502320;6.8546910;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/cortaillod/gerance-charles-berset-136/00094-3-room-apartment-landions-6-cortaillod-167325
629;3.5;La Chaux-de-Fonds, Rue de la Serre 98;930;47.0985291;6.8213433;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/patrimoine-gerance-125/renovated-35-room-apartment-1392477
630;4.5;Neuchâtel, Rue de l'Evole 56-58;1570;46.9876864;6.9168172;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/livit-ag-real-estate-management-675/superb-45-room-apartment-1250397
631;4;La Chaux-de-Fonds, Abraham-Robert 39;970;47.0893072;6.8209479;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/isabelle-cornu-pehlivanlar-1892/comfortable-4-room-apartment-in-pleasant-building-682365
632;3;Cressier NE, Chemin du Mortruz 4;1000;47.0475526;7.0297051;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/cressier-ne/metanova-2519/3-room-apartment-cressier-1261821
633;3.5;La Chaux-de-Fonds, rue Numa-Droz 114;930;47.1004977;6.8211618;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/ellipsis-710/magnificent-35-room-apartment-with-mezzanine-1358109
634;2;Bôle, Rue de Beau-Site 20;890;46.9676985;6.8328487;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/bole/offidus-regie-immobiliere-124/01169-2-room-apartment-rue-beau-site-20-bole-361858
635;2;La Chaux-de-Fonds, Progrès 119;583;47.0999458;6.8194008;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/gerance-charles-berset-136/00006-2-room-apartment-progres-119-chaux-fonds-505282
